contract_row,player,player_key,pos,signed_team_raw,signed_team,age_at_signing,start_year,end_year_raw,yrs,value,average_salary,average_of_cap_at_sign,expected_end_year,end_year,end_year_was_fixed,stat_season,stat_player,stat_team,stat_pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target,team_passing_yards,team_passing_tds,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_epa,league_avg_team_passing_yards,league_avg_team_passing_tds,league_avg_team_passing_epa,league_avg_team_rushing_yards,league_avg_team_rushing_tds,league_avg_team_rushing_epa
85,Wes Welker,wes welker,WR,DEN DEN,DEN,31,2013,2014,2,12000000,6000000,0.048499999999999995,2014,2014,FALSE,2012,Wes Welker,NE,WR,16,175,118,1354,6,2,73,1347,687,55.588955676263645,0.6742857142857143,7.7371428571428575,11.474576271186441,0.03428571428571429,7.6971428571428575,5.822033898305085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4671,37,160.1070379526045,1832,12,-59.95730667829237,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
110,Brandon Gibson,brandon gibson,WR,MIA MIA,MIA,25,2013,2015,3,9780000,3260000,0.0264,2015,2015,FALSE,2012,Brandon Gibson,LA,WR,15,82,51,691,5,0,43,1017,112,37.02839684813051,0.6219512195121951,8.426829268292684,13.549019607843137,0.06097560975609756,12.402439024390244,2.196078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3425,13,-19.38581880915974,1802,15,-31.6828702192913,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
117,Davone Bess,davone bess,WR,CLE CLE,CLE,27,2013,2016,3,8817999,2939333,0.023799999999999998,2015,2016,FALSE,2012,Davone Bess,MIA,WR,13,105,61,778,1,1,38,1057,249,13.590951625461523,0.580952380952381,7.40952380952381,12.754098360655737,0.009523809523809525,10.066666666666666,4.081967213114754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3668,16,-39.57353750670795,1593,12,-15.115092206431164,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
120,Donnie Avery,donnie avery,WR,KC KC,KC,28,2013,2015,3,8550000,2850000,0.023099999999999996,2015,2015,FALSE,2012,Donnie Avery,IND,WR,16,126,60,781,3,1,37,1584,207,10.8596066907553,0.47619047619047616,6.198412698412699,13.016666666666667,0.023809523809523808,12.571428571428571,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2937,8,-118.06390441029276,2395,9,-24.963966415634467,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
138,DeAndre Hopkins,deandre hopkins,WR,HOU HOU,HOU,20,2013,2017,4,7626702,1906676,0.0154,2016,2017,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046,22,79.60567342002831,2123,19,-25.61289072735692,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
173,Justin Hunter,justin hunter,WR,TEN TEN,TEN,21,2013,2016,4,5424148,1356037,0.011000000000000001,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3577,17,-38.109125260928536,1687,10,-36.89541017341222,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
196,Robert Woods,robert woods,WR,BUF BUF,BUF,20,2013,2016,4,4866769,1216692,0.0098,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,24,4.373920605321221,2217,12,-6.737750880071822,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
234,Donald Jones,donald jones,WR,NE NE,NE,25,2013,2013,3,3710000,1236667,0.01,2015,2013,FALSE,2012,Donald Jones,BUF,WR,12,67,41,443,4,1,25,627,179,4.120553753956594,0.6119402985074627,6.611940298507463,10.804878048780488,0.05970149253731343,9.35820895522388,4.365853658536586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4844,34,186.62781792475596,2184,25,23.26362984633556,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
248,Aaron Dobson,aaron dobson,WR,NE NE,NE,21,2013,2016,4,3428370,857093,0.0069,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4844,34,186.62781792475596,2184,25,23.26362984633556,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
277,Terrance Williams,terrance williams,WR,DAL DAL,DAL,23,2013,2016,4,2896972,724243,0.0059,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4992,29,91.26918574397078,1265,8,-35.173447437433,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
279,Victor Cruz,victor cruz,WR,NYG NYG,NYG,26,2013,2013,1,2879000,2879000,0.023299999999999998,2013,2013,FALSE,2012,Victor Cruz,NYG,WR,16,143,86,1092,10,0,52,1546,328,34.08312442989265,0.6013986013986014,7.636363636363637,12.69767441860465,0.06993006993006994,10.811188811188812,3.813953488372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3967,26,56.602434252741816,1862,18,-1.211378923165038,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
281,Marquise Goodwin,marquise goodwin,WR,BUF BUF,BUF,22,2013,2016,4,2853876,713469,0.0058,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,24,4.373920605321221,2217,12,-6.737750880071822,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
284,Keenan Allen,keenan allen,WR,SD SD,LAC,20,2013,2016,4,2813800,703450,0.0057,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3606,26,-2.8154090489922505,1461,4,-54.84451319705807,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
285,Markus Wheaton,markus wheaton,WR,PIT PIT,PIT,21,2013,2016,4,2811376,702844,0.0057,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012,27,57.330357509328806,1537,8,-56.85732399774909,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
301,Stedman Bailey,stedman bailey,WR,STL STL,LA,22,2013,2017,4,2736102,684026,0.0055000000000000005,2016,2017,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3783,22,7.723592415377346,1714,5,-34.31552880813452,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
307,Brad Smith,brad smith,WR,PHI PHI,PHI,29,2013,2014,2,2700000,1350000,0.0109,2014,2014,FALSE,2012,Brad Smith,BUF,WR,15,22,14,152,2,0,7,192,44,7.463922283711432,0.6363636363636364,6.909090909090909,10.857142857142858,0.09090909090909091,8.727272727272727,3.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075,18,-20.899679115339595,1874,10,-54.928963135008715,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
314,Ace Sanders,ace sanders,WR,JAX JAX,JAX,21,2013,2016,4,2641448,660362,0.0053,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3746,20,-83.31731202893306,1369,5,-39.207572494059356,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
315,Josh Boyce,josh boyce,WR,NE NE,NE,21,2013,2016,4,2637000,659250,0.0053,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4844,34,186.62781792475596,2184,25,23.26362984633556,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
328,Kevin Ogletree,kevin ogletree,WR,TB TB,TB,25,2013,2014,2,2600000,1300000,0.0105,2014,2014,FALSE,2012,Kevin Ogletree,DAL,WR,14,55,32,436,4,0,19,706,84,3.985203319337418,0.5818181818181818,7.927272727272728,13.625,0.07272727272727272,12.836363636363636,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4144,27,25.185199657442,1837,13,-5.257732940363339,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
338,Chris Harper,chris harper,WR,SEA SEA,SEA,NA,2013,2016,4,2572560,643140,0.0052,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3234,27,90.68779950592554,2579,16,6.888025349702138,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
343,Quinton Patton,quinton patton,WR,SF SF,SF,22,2013,2016,4,2551500,637875,0.0052,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3551,23,85.14923191442426,2491,17,18.836882150864238,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
348,Emmanuel Sanders,emmanuel sanders,WR,PIT PIT,PIT,25,2013,2013,1,2500000,2500000,0.0202,2013,2013,FALSE,2012,Emmanuel Sanders,PIT,WR,16,74,44,626,1,1,31,850,218,19.761540087277456,0.5945945945945946,8.45945945945946,14.227272727272727,0.013513513513513514,11.486486486486486,4.954545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012,27,57.330357509328806,1537,8,-56.85732399774909,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
349,Darrius Heyward-Bey,darrius heyward bey,WR,IND IND,IND,25,2013,2013,1,2500000,2500000,0.0202,2013,2013,FALSE,2012,Darrius Heyward-Bey,LV,WR,15,80,41,606,5,0,25,1017,231,7.2797325454871,0.5125,7.575,14.78048780487805,0.0625,12.7125,5.634146341463414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4374,23,12.27567650863565,1671,11,-10.124964817933247,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
367,Kenny Stills,kenny stills,WR,NO NO,NO,20,2013,2016,4,2354452,588613,0.0048000000000000004,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5187,43,116.15252937814171,1577,10,-10.774227067489132,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
385,Tavarres King,tavarres king,WR,DEN DEN,DEN,22,2013,2016,4,2331480,582870,0.0047,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4671,37,160.1070379526045,1832,12,-59.95730667829237,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
395,Corey Fuller,corey fuller,WR,DET DET,DET,22,2013,2016,4,2283100,570775,0.0046,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5139,22,47.23769929214753,1613,17,-31.723544331027128,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
398,Ryan Swope,ryan swope,WR,ARI ARI,ARI,NA,2013,2016,4,2275788,568947,0.0046,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3383,11,-187.4283778195968,1204,10,-75.3151613585965,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
410,Justin Brown,justin brown,WR,PIT PIT,PIT,21,2013,2016,4,2264072,566018,0.0046,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012,27,57.330357509328806,1537,8,-56.85732399774909,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
419,Alan Bonner,alan bonner,WR,HOU HOU,HOU,22,2013,2016,4,2257000,564250,0.0046,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046,22,79.60567342002831,2123,19,-25.61289072735692,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
422,Cobi Hamilton,cobi hamilton,WR,CIN CIN,CIN,22,2013,2016,4,2254052,563513,0.0046,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3807,28,2.5077894817475643,1745,11,-6.054161512748819,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
438,Brice Butler,brice butler,WR,OAK OAK,LV,22,2013,2016,4,2227500,556875,0.0045000000000000005,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292,24,6.752594091834756,1420,4,-75.07913322164396,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
445,Charles Johnson,charles johnson,WR,GB GB,GB,23,2013,2015,4,2221820,555455,0.0045000000000000005,2016,2015,FALSE,2012,Charles Johnson,CAR,DE,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4342,40,116.56832753733713,1702,9,-35.536106004274004,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
453,Kevin Dorsey,kevin dorsey,WR,GB GB,GB,22,2013,2016,4,2216848,554212,0.0045000000000000005,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4342,40,116.56832753733713,1702,9,-35.536106004274004,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
465,Marquess Wilson,marquess wilson,WR,CHI CHI,CHI,20,2013,2016,4,2207148,551787,0.0045000000000000005,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3298,21,-35.6592117286879,1970,11,-25.12509232166836,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
466,B.J. Daniels,b j daniels,WR,SF SF,SF,23,2013,2016,4,2206512,551628,0.0045000000000000005,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3551,23,85.14923191442426,2491,17,18.836882150864238,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
482,Aaron Mellette,aaron mellette,WR,BAL BAL,BAL,23,2013,2016,4,2205896,551474,0.0045000000000000005,2016,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,22,10.243736701065695,1901,17,-12.47174447836801,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
488,Jerome Simpson,jerome simpson,WR,MIN MIN,MIN,26,2013,2013,1,2100000,2100000,0.017,2013,2013,FALSE,2012,Jerome Simpson,MIN,WR,12,51,26,274,0,2,16,594,56,-5.489253765609781,0.5098039215686274,5.372549019607843,10.538461538461538,0,11.647058823529411,2.1538461538461537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,18,-8.861507988147062,2634,16,7.172387415294745,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
516,David Reed,david reed,WR,BAL BAL,BAL,25,2013,2014,2,1860000,930000,0.0075,2014,2014,FALSE,2012,David Reed,BAL,WR,4,6,5,66,0,0,2,60,23,3.182970132002369,0.8333333333333334,11,13.2,0,10,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,22,10.243736701065695,1901,17,-12.47174447836801,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
520,Lavelle Hawkins,lavelle hawkins,WR,NE NE,NE,26,2013,2014,2,1790000,895000,0.0072,2014,2014,FALSE,2012,Lavelle Hawkins,TEN,WR,7,11,5,62,0,0,2,106,7,-1.5434411944588646,0.45454545454545453,5.636363636363637,12.4,0,9.636363636363637,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4844,34,186.62781792475596,2184,25,23.26362984633556,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
534,Josh Cooper,josh cooper,WR,CLE CLE,CLE,23,2013,2015,3,1710000,570000,0.0046,2015,2015,FALSE,2012,Josh Cooper,CLE,WR,6,18,8,106,0,0,6,136,58,2.95323841459507,0.4444444444444444,5.888888888888889,13.25,0,7.555555555555555,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3668,16,-39.57353750670795,1593,12,-15.115092206431164,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
535,Michael Preston,michael preston,WR,TEN TEN,TEN,23,2013,2015,3,1710000,570000,0.0046,2015,2015,FALSE,2012,Michael Preston,TEN,WR,3,7,5,59,0,0,3,126,9,2.315463617153,0.7142857142857143,8.428571428571429,11.8,0,18,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3577,17,-38.109125260928536,1687,10,-36.89541017341222,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
542,Mohamed Massaquoi,mohamed massaquoi,WR,JAX JAX,JAX,26,2013,2014,2,1700000,850000,0.0069,2014,2014,FALSE,2012,Mohamed Massaquoi,CLE,WR,9,33,17,254,0,0,11,400,103,2.123837354397187,0.5151515151515151,7.696969696969697,14.941176470588236,0,12.121212121212121,6.0588235294117645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3746,20,-83.31731202893306,1369,5,-39.207572494059356,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
549,Brittan Golden,brittan golden,WR,ARI ARI,ARI,24,2013,2016,3,1605000,535000,0.004300000000000001,2015,2016,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3383,11,-187.4283778195968,1204,10,-75.3151613585965,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
555,Charles Johnson,charles johnson,WR,MIN MIN,MIN,23,2013,2016,3,1530000,510000,0.0041,2015,2016,FALSE,2012,Charles Johnson,CAR,DE,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,18,-8.861507988147062,2634,16,7.172387415294745,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
558,Chris Williams,chris williams,WR,CHI CHI,CHI,25,2013,2015,3,1510000,503333,0.0041,2015,2015,FALSE,2012,Chris Williams,LA,G,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3298,21,-35.6592117286879,1970,11,-25.12509232166836,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
573,Marcus Davis,marcus davis,WR,NYG NYG,NYG,23,2013,2015,3,1500000,500000,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3967,26,56.602434252741816,1862,18,-1.211378923165038,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
590,Rodney Smith,rodney smith,WR,MIN MIN,MIN,22,2013,2015,3,1497000,499000,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,18,-8.861507988147062,2634,16,7.172387415294745,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
592,Dan Buckner,dan buckner,WR,ARI ARI,ARI,22,2013,2015,3,1496000,498667,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3383,11,-187.4283778195968,1204,10,-75.3151613585965,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
594,Omarius Hines,omarius hines,WR,BAL BAL,BAL,23,2013,2015,3,1495500,498500,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,22,10.243736701065695,1901,17,-12.47174447836801,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
600,Nick Williams,nick williams,WR,WAS WAS,WAS,22,2013,2015,3,1495000,498333,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3666,24,95.68658884045637,2709,22,37.64095072229831,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
619,Da'Rick Rogers,da rick rogers,WR,BUF BUF,BUF,21,2013,2015,3,1495000,498333,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,24,4.373920605321221,2217,12,-6.737750880071822,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
620,Jaron Brown,jaron brown,WR,ARI ARI,ARI,22,2013,2015,3,1494000,498000,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3383,11,-187.4283778195968,1204,10,-75.3151613585965,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
632,T.J. Moe,t j moe,WR,NE NE,NE,22,2013,2015,3,1493000,497667,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4844,34,186.62781792475596,2184,25,23.26362984633556,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
637,Russell Shepard,russell shepard,WR,PHI PHI,PHI,22,2013,2015,3,1492500,497500,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075,18,-20.899679115339595,1874,10,-54.928963135008715,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
639,Erik Highsmith,erik highsmith,WR,MIN MIN,MIN,22,2013,2015,3,1492500,497500,0.004,2015,2015,FALSE,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,18,-8.861507988147062,2634,16,7.172387415294745,3935.96875,23.65625,25.408233546659712,1854.65625,12.53125,-23.52128940376425
