contractRowId,playerName,playerKey,playerId,pfrId,pairId,termModelId,aavModelId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,expectedTerm,modalTerm,modalTermProb,expectedAavPerc,expectedAav,modalAavPerc,modalAav,impliedCap2026,predictedTerm,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions,expectedAavMillions,modalAavMillions
5559,Mike Woods,mike woods,00-0037300,WoodMi00,xgb_pair,term_xgb_final,aavPerc_xgb_final,26,4,CLE,1.1300566795980558,1,0.8982052206993103,0.008681204510942404,2618141.04298263,0.008360227569937706,2521338.4734732765,301587301.5873016,1,0.8982052206993103,0.07851231843233109,0.01948792301118374,0.0026097625959664583,0.0011848005233332515,4,957072,0.0046,17,7,65,0,0.02681388012618296,0.838,NA,0.0042,0.957072,2.61814104298263,2.5213384734732767
5558,Mike Williams,mike williams,00-0033536,WillMi07,xgb_pair,term_xgb_final,aavPerc_xgb_final,31,9,LAC,1.1158941336907446,1,0.9146344065666199,0.00841323128747824,2537323.721620422,0.008102549239993095,2443625.961267759,301587301.5873016,1,0.9146344065666199,0.06408138573169708,0.01434924453496933,0.004625770729035139,0.002309227827936411,1,3000000,0.0107,34,21,298,1,0.05772495755517826,0.4066666666666666,NA,0.0042,3,2.537323721620422,2.443625961267759
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,NA,MIA,1.2011216907994822,1,0.8673667907714844,0.008143438484576214,2455957.638205525,0.007801172789186239,2352734.6507069613,301587301.5873016,1,0.8673667907714844,0.07948677241802216,0.0394236296415329,0.012103712186217308,0.0016191235044971108,1,1270000,0.0045,NA,NA,NA,NA,NA,0.11175213675213676,NA,0.0042,1.27,2.455957638205525,2.352734650706961
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,xgb_pair,term_xgb_final,aavPerc_xgb_final,32,9,DET,1.136588716180995,1,0.8937543630599976,0.007759113270003816,2340050.0338106747,0.0071343062445521355,2151616.168991914,301587301.5873016,1,0.8937543630599976,0.08279941231012344,0.018368404358625412,0.0032585239969193935,0.0018192438874393702,1,2500000,0.009,30.666666666666668,21,256,3,0.05734751961821242,0.40895833333333337,NA,0.0042,2.5,2.340050033810675,2.151616168991914
5495,Erik Ezukanma,erik ezukanma,00-0038092,EzukEr00,xgb_pair,term_xgb_final,aavPerc_xgb_final,26,4,MIA,1.1762450047535822,1,0.849748432636261,0.007086747788596658,2137273.142592643,0.0068590412847697735,2068599.7525496143,301587301.5873016,1,0.849748432636261,0.1320417821407318,0.011983978562057018,0.0046675787307322025,0.001558151445351541,4,1096248,0.0053,2,0,0,0,0.00352112676056338,0.14,NA,0.0042,1.096248,2.137273142592643,2.0685997525496145
5452,Bo Melton,bo melton,00-0037091,MeltBo00,xgb_pair,term_xgb_final,aavPerc_xgb_final,26,4,GB,1.3296484919264913,1,0.7231828570365906,0.006985548864896418,2106752.8322703484,0.00663489056751132,2000998.7425827791,301587301.5873016,1,0.7231828570365906,0.24012456834316254,0.023376217111945152,0.010494117625057697,0.002822275273501873,1,1030000,0.0037,14.333333333333334,5.333333333333333,101.66666666666669,0.6666666666666666,0.03105322338830584,0.22823529411764704,NA,0.0042,1.03,2.1067528322703484,2.0009987425827793
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,xgb_pair,term_xgb_final,aavPerc_xgb_final,27,6,LV,1.088307136320509,1,0.926569402217865,0.006962265260212513,2099730.792762504,0.006858706008642912,2068498.6375272276,301587301.5873016,1,0.926569402217865,0.06276916712522507,0.007543242536485195,0.0020214621908962727,0.0010967646958306432,1,1170000,0.0042,NA,NA,NA,NA,NA,0.04,NA,0.0042,1.17,2.0997307927625037,2.068498637527228
5605,Zay Jones,zay jones,00-0033891,JoneZa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,9,ARI,1.058157422929071,1,0.9573437571525574,0.006502693267192952,1961129.7155026367,0.00637900922447443,1923828.178809749,301587301.5873016,1,0.9573437571525574,0.032322339713573456,0.006498080212622881,0.0025043694768100977,0.0013314535608515143,1,2400000,0.0086,15.666666666666666,10.666666666666666,150,0,0.02645978144210199,0.4459848484848485,NA,0.0042,2.4,1.9611297155026368,1.9238281788097489
5576,Scotty Miller,scotty miller,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,NA,PIT,1.2701446488499641,1,0.8276441693305969,0.006398592017778235,1929734.1005997853,0.005995151586830616,1808061.5896790747,301587301.5873016,1,0.8276441693305969,0.08428364247083664,0.07984218746423721,0.006743371486663818,0.0014866292476654053,1,1337500,0.0048,NA,NA,NA,NA,NA,NA,NA,0.0042,1.3375,1.9297341005997852,1.8080615896790746
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,xgb_pair,term_xgb_final,aavPerc_xgb_final,29,6,BUF,1.0515328637557104,1,0.959205150604248,0.006313332324550391,1904020.859785039,0.006247284356504679,1884101.6313268081,301587301.5873016,1,0.959205150604248,0.03422003611922264,0.0038721547462046146,0.0012418418191373348,0.0014607618795707822,1,1100000,0.0039,3,2,18,1,0.00506756756756756,0.22,NA,0.0042,1.1,1.904020859785039,1.8841016313268082
